duration_seconds,expected_seconds,experiment,final_train_loss,final_val_loss,peak_gpu_memory_bytes,readable_duration,run_id,seed,status,configuration
13.930042479000008,115.19999999999999,width_sweep,5.502235412597656,5.5635762214660645,1031639552,13.93s,width-1024-lr0.00014142136-seed42,42,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 0.0001414213562373095, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 42, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
14.031524904000037,115.19999999999999,width_sweep,5.490431785583496,5.580979585647583,1031639552,14.03s,width-1024-lr7.0710678e-05-seed314,314,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 7.071067811865475e-05, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 314, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
14.030116754000005,115.19999999999999,width_sweep,5.498386859893799,5.577491760253906,1031639552,14.03s,width-1024-lr7.0710678e-05-seed2718,2718,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 7.071067811865475e-05, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 2718, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
13.95515905100001,115.19999999999999,width_sweep,5.488183498382568,5.560074329376221,1031639552,13.96s,width-1024-lr0.0001-seed314,314,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 0.0001, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 314, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
13.934847950000005,115.19999999999999,width_sweep,5.488429069519043,5.55397367477417,1031639552,13.93s,width-1024-lr0.0001-seed2718,2718,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 0.0001, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 2718, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
13.956305853999993,115.19999999999999,width_sweep,5.490863800048828,5.564528107643127,1031639552,13.96s,width-1024-lr0.00014142136-seed314,314,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 0.0001414213562373095, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 314, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
14.343611828999997,115.19999999999999,width_sweep,5.495110988616943,5.560908198356628,1031639552,14.34s,width-1024-lr0.00014142136-seed2718,2718,ok,"{""batch_size"": 8, ""context"": 128, ""log_ratios"": false, ""peak_lr"": 0.0001414213562373095, ""planned_steps"": 120, ""schedule"": ""warmup_stable"", ""seed"": 2718, ""steps"": 120, ""warmup"": 20, ""weight_decay"": 0.1, ""width"": 1024}"
1.4756878979999328,5.0,plotting,,,17039360,1.48s,plotting,,ok,{}
0.009720016000073883,2.0,packaging,,,17039360,0.01s,packaging,,ok,"{""profile"": ""full""}"
353.28842479900004,2470.7999999999997,total_runtime,,,1031639552,5m 53.3s,total-runtime,,ok,"{""profile"": ""full""}"
